dots,a,data
2087,1454,1.000019466548499
2088,578,1.0000189603023864
2089,1322,1.0000181852891639
2090,864,1.0000183048706233
2091,583,1.0000193735291985
2092,859,1.0000190838215228
2093,1480,1.000019060237583
2094,584,1.0000185263493382
2095,1217,1.0000192837866793
2096,1474,1.0000184644192776
2097,1177,1.0000197625080707
2098,1284,1.0000186003035685
2099,802,1.0000179878788766
2100,614,1.0000184181292335
2101,798,1.0000179433790672
2102,796,1.0000187349258092
2103,883,1.0000179002675147
2104,803,1.000017877123076
2105,813,1.0000189396564714
2106,800,1.000018288386021
2107,587,1.0000190338404418
2108,885,1.0000177955798308
2109,772,1.0000191915987426
2110,1294,1.0000179361935184
2111,919,1.0000191161409602
2112,566,1.0000186780936353
2113,885,1.0000176914225447
2114,1530,1.0000181624324553
2115,1311,1.0000191742704645
2116,1490,1.0000180721165066
2117,1248,1.0000186167304903
2118,1310,1.0000183857760423
2119,1185,1.0000190311601944
2120,626,1.0000179925510868
2121,622,1.0000188290433156
2122,1342,1.000018089065171
2123,784,1.000018915465649
2124,1234,1.0000180555728166
2125,1312,1.0000185662200949
2126,1340,1.00001801057663
2127,631,1.0000186359723215
2128,1346,1.0000179676240444
2129,1349,1.0000187394448523
2130,1238,1.0000179212587117
2131,788,1.0000173705401987
2132,647,1.000018507436475
2133,1486,1.0000185123588927
2134,896,1.0000177657828995
2135,894,1.0000186989186262
2136,590,1.000018173262119
2137,1309,1.000018470101461
2138,816,1.000017975936062
2139,1241,1.0000172271266385
2140,637,1.0000188591398724
2141,1327,1.0000171854133415
2142,1514,1.0000187014747612
2143,818,1.000017144822087
2144,1258,1.0000175581394477
2145,1256,1.0000184571193333
2146,1360,1.0000176655772597
2147,1327,1.0000170679174079
2148,937,1.0000182788626055
2149,592,1.0000183808452148
2150,1356,1.000017580562499
2151,1522,1.0000182136678448
2152,1318,1.0000178480110944
2153,1514,1.0000182942076736
2154,1244,1.0000175192785186
2155,1272,1.0000182719685526
2156,906,1.0000174781682853
2157,1324,1.0000180492546769
2158,1210,1.0000176390469258
2159,1368,1.0000181919432116
2160,598,1.0000176834061192
2161,1532,1.000018028972702
2162,1336,1.0000175534767097
2163,1250,1.0000181104895163
2164,1338,1.0000172200901294
2165,657,1.0000178871609406
2166,1256,1.0000172746251395
2167,1249,1.0000180883125425
2168,802,1.0000172172227473
2169,1582,1.0000182567548594
2170,492,1.000018590896955
2171,1254,1.0000179650304035
2172,1366,1.0000173517347877
2173,1343,1.0000166264319996
2174,1273,1.000017634374323
2175,1538,1.0000176135779257
2176,1335,1.0000179042077029
2177,1285,1.00001788558295
2178,602,1.0000172357785524
2179,901,1.0000177741327088
2180,806,1.0000170027088975
2181,1339,1.0000178014022818
2182,830,1.0000171716870712
2183,947,1.000017859277787
2184,802,1.000017216894352
2185,1522,1.0000175420168083
2186,1280,1.0000169504770546
2187,1378,1.0000176153131901
2188,641,1.000017607880157
2189,1284,1.0000175939857592
2190,1336,1.00001701858751
2191,1401,1.0000176198355164
2192,926,1.0000171185901339
2193,1354,1.0000174425607582
2194,926,1.0000167978769279
2195,642,1.0000174802027426
2196,1286,1.0000167734617151
2197,928,1.0000174639138724
2198,1346,1.0000169665667582
2199,1346,1.0000174627707807
2200,1391,1.0000174339455528
2201,794,1.00001742453981
2202,1366,1.0000170965135302
2203,1360,1.0000172503538913
2204,838,1.000016606097566
2205,652,1.0000174768419625
2206,924,1.0000165399472538
2207,1364,1.0000163363681764
2208,1295,1.0000172921853574
2209,647,1.0000170232954568
2210,1284,1.0000164697329947
2211,1393,1.0000173548913696
2212,818,1.0000164719989573
2213,929,1.000017336360734
2214,1297,1.000017234893976
2215,814,1.0000171692295272
2216,1606,1.000016692892866
2217,910,1.0000171404185776
2218,1604,1.0000166517984665
2219,1419,1.0000174207470498
2220,1397,1.0000172072159021
2221,1254,1.0000170386022844
2222,859,1.0000172844319801
2223,1290,1.0000174832055277
2224,507,1.0000172516364152
2225,657,1.0000169265203653
2226,1255,1.000016968014473
2227,860,1.0000169521856346
2228,869,1.0000169639291152
2229,1306,1.0000169675887216
2230,864,1.0000161593445585
2231,1290,1.0000168701324237
2232,866,1.0000165427159586
2233,618,1.0000168646797496
2234,864,1.0000160913467586
2235,1371,1.0000172734069817
2236,1410,1.0000160949490844
2237,928,1.0000167771374993
2238,976,1.0000175158759572
2239,1584,1.0000170359040805
2240,926,1.0000159862419498
2241,829,1.000016776673712
2242,1613,1.0000169237355423
2243,867,1.0000166470559622
2244,805,1.000017145092365
2245,1378,1.000016610741796
2246,941,1.000016610116666
2247,622,1.0000168572052484
2248,929,1.00001685712773
2249,870,1.000016863384712
2250,622,1.0000161175485445
2251,878,1.0000168275039683
2252,629,1.0000167605899897
2253,1420,1.0000164865768264
2254,1320,1.0000157923173871
2255,934,1.0000166132696546
2256,670,1.0000160144298107
2257,933,1.0000164118112613
2258,622,1.0000159936090933
2259,668,1.0000166822498227
2260,874,1.0000156899633312
2261,864,1.0000165243085832
2262,1636,1.0000159199155896
2263,1600,1.0000163396157231
2264,865,1.0000166270835842
2265,611,1.000016433563891
2266,626,1.000015855550805
2267,859,1.0000166693920203
2268,627,1.0000169836367174
2269,612,1.0000163667204065
2270,1311,1.0000166293831894
2271,1432,1.00001621878243
2272,941,1.0000163023056023
2273,879,1.0000161806534122
2274,868,1.0000157169980388
2275,862,1.000016410849288
2276,1321,1.0000165646813566
2277,1316,1.0000162197882447
2278,1604,1.0000156624083008
2279,1321,1.0000164678176826
2280,1414,1.00001562825567
2281,1002,1.0000163521629308
2282,838,1.0000157218830963
2283,697,1.0000162723268424
2284,1410,1.0000153378581438
2285,1648,1.000016082065255
2286,676,1.0000155283993157
2287,1348,1.0000159557846016
2288,1466,1.0000158491463034
2289,676,1.0000161689465605
2290,1614,1.000015464258011
2291,886,1.0000160324256917
2292,1342,1.000016530866141
2293,1623,1.0000159658888552
2294,1660,1.0000154362826896
2295,1417,1.0000160627234909
2296,877,1.000015029572837
2297,952,1.0000158949726776
2298,1601,1.000016015422644
2299,1658,1.000016069673024
2300,953,1.000015838574215
2301,971,1.0000158294447898
2302,964,1.000015404600928
2303,680,1.0000157961462108
2304,967,1.0000160874651507
2305,1423,1.0000158912241701
2306,1332,1.0000153344976468
2307,1430,1.000015672730874
2308,882,1.0000155261508457
2309,877,1.0000148330622443
2310,1627,1.0000158644640174
2311,1429,1.0000148001611358
2312,885,1.0000147829715549
2313,955,1.0000156267464837
2314,1631,1.0000160155231304
2315,957,1.000015590760868
2316,1346,1.0000151873919316
2317,885,1.0000147051474868
2318,1344,1.000015151479296
2319,1682,1.0000161058727781
2320,686,1.0000150270571861
2321,1349,1.0000157524339177
2322,980,1.0000161853689307
2323,1614,1.000015645057119
2324,961,1.000015770443884
2325,1013,1.0000157136578576
2326,890,1.0000150529844363
2327,680,1.0000154526462366
2328,1367,1.0000158279550961
2329,890,1.0000156017215887
2330,862,1.0000149853754938
2331,683,1.0000153811425627
2332,1649,1.000015376643343
2333,1440,1.000015460574083
2334,1348,1.0000149423826852
2335,1432,1.0000153140767358
2336,1017,1.0000155208844015
2337,1319,1.0000154313867242
2338,653,1.0000157746300091
2339,1471,1.000015515323217
2340,989,1.0000157678538746
2341,1497,1.0000155030861024
2342,1482,1.0000148089622152
2343,1685,1.0000156867125949
2344,1438,1.0000147833074038
2345,1658,1.0000151708104896
2346,1660,1.000014673963645
2347,1480,1.000015139408308
2348,1485,1.000015347623693
2349,647,1.0000151560104378
2350,971,1.0000153495330601
2351,1364,1.0000142366565843
2352,1502,1.0000156010546644
2353,994,1.0000153078687117
2354,1442,1.0000145968295602
2355,1444,1.000015272615518
2356,1366,1.0000146250196429
2357,697,1.0000152274511547
2358,872,1.0000145762900836
2359,653,1.000015205589803
2360,1457,1.000015232496424
2361,1496,1.000015179524184
2362,1464,1.0000145176054498
2363,1371,1.000015034264155
2364,1490,1.0000144869308796
2365,1488,1.0000151145370564
2366,1373,1.0000151559452395
2367,1372,1.0000151046419374
2368,1397,1.0000150793857137
2369,1499,1.000015103835953
2370,1366,1.0000154857174577
2371,1389,1.0000149379645407
2372,1466,1.0000145759073062
2373,997,1.0000147968462363
2374,906,1.0000143775070012
2375,917,1.0000149600488735
2376,703,1.0000149567296823
2377,1682,1.0000147394960195
2378,1380,1.0000142860935444
2379,697,1.0000147058585105
2380,1501,1.0000150553978802
2381,859,1.0000149169496086
2382,880,1.0000151435713203
2383,705,1.0000146429858938
2384,910,1.0000142268805938
2385,1744,1.000014933657872
2386,876,1.0000142110048946
2387,725,1.0000147196750415
2388,1505,1.000014809953579
2389,642,1.0000148766006365
2390,926,1.0000141131212346
2391,1348,1.000014782979513
2392,1387,1.0000147685768852
2393,1383,1.00001460142933
2394,1003,1.000014741911338
2395,1687,1.0000146665326415
2396,1390,1.000014063019726
2397,1727,1.0000147472489995
2398,1754,1.0000143151824894
2399,918,1.0000146962263312
2400,1483,1.0000148616248488
2401,927,1.0000146324956494
2402,1005,1.0000146164045935
2403,1475,1.0000145665149769
2404,914,1.0000139605489757
2405,993,1.000014417802865
2406,997,1.0000145952104516
2407,915,1.000014335829404
2408,893,1.0000144883141695
2409,1486,1.0000145455651863
2410,1414,1.000013871496522
2411,1488,1.0000144798156745
2412,917,1.0000144669522704
2413,1739,1.0000147966274653
2414,998,1.00001381675793
2415,1052,1.0000144203777765
2416,1482,1.0000137881379656
2417,1498,1.0000144917646618
2418,1414,1.0000149883648197
2419,1533,1.0000142769415237
2420,1406,1.0000137338985249
2421,1532,1.0000143479171044
2422,1417,1.0000143738744214
2423,927,1.0000143038963707
2424,890,1.0000139468473233
2425,717,1.0000145461533658
2426,896,1.000013687354416
2427,1538,1.0000143583621315
2428,1505,1.0000142806254346
2429,1371,1.000014230965439
2430,899,1.0000143135639559
2431,1405,1.0000141024472047
2432,1435,1.0000142278874813
2433,925,1.0000141781672767
2434,1764,1.000013820677948
2435,903,1.0000141429843805
2436,926,1.000013560773657
2437,1427,1.0000140207238173
2438,926,1.0000137608882878
2439,1538,1.0000139894077886
2440,934,1.0000137333573649
2441,1430,1.0000139587617627
2442,1766,1.0000137023671016
2443,1440,1.000014048971092
2444,1434,1.0000134501649995
2445,676,1.0000142668330436
2446,1500,1.000013422730709
2447,1419,1.00001398949511
2448,1079,1.0000143500908591
2449,1766,1.0000140526754273
2450,947,1.000014027170609
2451,907,1.0000143326561957
2452,1735,1.000013942258328
2453,1425,1.0000139074387755
2454,749,1.000014141612557
2455,1079,1.0000142699705956
2456,1518,1.0000135106302948
2457,940,1.000013888259338
2458,1546,1.0000144030132223
2459,1518,1.0000138577514914
2460,901,1.0000140547388794
2461,1072,1.0000138297544572
2462,727,1.000013876345599
2463,727,1.0000138618430199
2464,687,1.00001384601926
2465,1733,1.0000138315597829
2466,1718,1.0000140760403693
2467,1714,1.0000139724612804
2468,1449,1.0000138222236727
2469,1043,1.0000138274955999
2470,957,1.000013761614916
2471,722,1.0000138000309655
2472,1906,1.0000143066955818
2473,940,1.000013682271431
2474,1517,1.0000136666886221
2475,967,1.0000140033446396
2476,1530,1.0000130707547759
2477,915,1.0000135226731492
2478,1726,1.0000141086502123
2479,911,1.0000136564455253
2480,1811,1.0000137072206574
2481,947,1.000013604939893
2482,1042,1.000013215177303
2483,1565,1.000013600660152
2484,919,1.0000137151661426
2485,1747,1.0000136042637955
2486,1758,1.0000138565039922
2487,685,1.0000135944091924
2488,1793,1.0000135736921438
2489,1538,1.0000136656520577
2490,1447,1.0000137729585314
2491,1528,1.0000137979118224
2492,1047,1.0000135240958752
2493,1441,1.0000134991927867
2494,1463,1.0000135013234288
2495,1054,1.0000137456373086
2496,1097,1.0000137086371528
2497,1449,1.0000134435778867
2498,1453,1.0000136587610184
2499,1468,1.0000137289067916
2500,1467,1.0000134179083393
2501,1057,1.0000135201463145
2502,916,1.000013078402581
2503,1831,1.0000137181476227
2504,1811,1.0000133954395685
2505,734,1.000013387895547
2506,1053,1.0000133550513508
2507,1040,1.0000132739528975
2508,730,1.0000137952027575
2509,666,1.000014445680043
2510,1541,1.000013556626691
2511,1591,1.000013526608975
2512,1037,1.0000133659677832
2513,1062,1.0000133606841588
2514,955,1.0000134613039235
2515,1592,1.0000135561111656
2516,1823,1.000013255667655
2517,1040,1.0000132113454439
2518,1562,1.0000128832805046
2519,738,1.000013215012013
2520,926,1.0000136055616757
2521,1558,1.000013349641092
2522,926,1.0000128291629615
2523,1045,1.0000129508483009
2524,1467,1.0000132091005476
2525,747,1.0000131075491285
2526,964,1.0000127824938687
2527,967,1.0000131026782682
2528,1567,1.0000130988774756
2529,1601,1.0000133205696387
2530,1596,1.000013504216785
2531,982,1.0000131736089548
2532,1562,1.00001366415675
2533,701,1.0000132448325507
2534,930,1.00001269221533
2535,1823,1.000014366390966
2536,983,1.0000130114851722
2537,937,1.0000129877660757
2538,1606,1.0000126392815423
2539,1466,1.0000130731104868
2540,1558,1.0000138382895964
2541,740,1.0000139344337498
2542,917,1.0000131506402978
2543,966,1.0000129241567262
2544,934,1.0000125684797374
2545,753,1.0000131112150552
2546,1429,1.0000130965587752
2547,1492,1.0000126924882458
2548,985,1.0000128650900006
2549,1613,1.0000130584268117
2550,974,1.0000124181773025
2551,1053,1.0000129191972758
2552,1578,1.0000124690218926
2553,1055,1.0000130475287332
2554,990,1.000012459346884
2555,1808,1.000013753602402
2556,1078,1.0000132646901572
2557,755,1.0000127545842583
2558,715,1.0000130087647976
2559,979,1.0000129308688357
2560,1567,1.0000128018950267
2561,1073,1.00001280759649
2562,760,1.0000131845688935
2563,981,1.000012879194186
2564,1590,1.000012336700746
2565,752,1.0000137617675549
2566,980,1.0000123401861851
2567,1075,1.0000127303186395
2568,973,1.000012840225627
2569,1485,1.0000126926439414
2570,1574,1.0000122627981343
2571,1517,1.0000128347990427
2572,977,1.0000127890520947
2573,1456,1.0000135310421092
2574,1591,1.000013047384472
2575,1063,1.0000126328623
2576,986,1.0000121928870969
2577,1822,1.000012552980316
2578,756,1.0000130421636153
2579,981,1.000012697715256
2580,1603,1.0000129678288643
2581,1593,1.0000127275299484
2582,1498,1.000012160492733
2583,1090,1.0000125381842688
2584,1597,1.00001176544172
2585,1493,1.000012723318521
2586,1595,1.0000128882605737
2587,1515,1.0000124340874668
2588,1527,1.00001263683939
2589,1009,1.0000133654308785
2590,786,1.0000128749371529
2591,1589,1.0000124865131261
2592,1450,1.0000130121105542
2593,1601,1.0000125811291276
2594,990,1.000012033386509
2595,1073,1.0000132554174623
2596,986,1.0000120098971754
2597,1809,1.0000124284031966
2598,788,1.0000127717840765
2599,1077,1.000012404862579
2600,1091,1.0000124919434548
2601,1508,1.000012381281376
2602,1606,1.0000119367648563
2603,1598,1.0000124630935314
2604,989,1.0000125434639082
2605,1504,1.0000126474016031
2606,1010,1.0000118938395701
2607,1538,1.0000124115311562
2608,1017,1.0000124006556654
2609,1077,1.0000122875681634
2610,1909,1.0000124753879396
2611,1509,1.0000122642958962
2612,1094,1.000011826902586
2613,965,1.0000122291476066
2614,1011,1.0000122159736022
2615,966,1.0000122136496818
2616,1001,1.0000124056174986
2617,1522,1.0000122954926571
2618,1856,1.0000125958036918
2619,1522,1.000012347533184
2620,1519,1.0000124790728555
2621,1083,1.0000121467323901
2622,1088,1.000012575722377
2623,1083,1.0000121238532527
2624,1143,1.0000122285442947
2625,733,1.0000122744459603
2626,727,1.0000122850667723
2627,1900,1.000012273222035
2628,1145,1.0000121859760622
2629,971,1.0000120576943468
2630,1086,1.000012559928694
2631,1665,1.0000125167612337
2632,1105,1.0000121711418317
2633,1027,1.0000121606199153
2634,1628,1.0000116159561219
2635,1027,1.0000128252160685
2636,1854,1.0000123666723837
2637,1009,1.0000121573859855
2638,970,1.0000125332973222
2639,1546,1.000011986459956
2640,1549,1.0000121740032675
2641,1152,1.0000128888535331
2642,1025,1.0000121181893336
2643,1861,1.0000121193230431
2644,1110,1.0000115187674594
2645,732,1.0000120807319692
2646,1006,1.0000114967692215
2647,972,1.000012058513858
2648,1669,1.0000120457838124
2649,1531,1.0000118746998456
2650,1636,1.0000114519237917
2651,1678,1.000011862712999
2652,1487,1.0000121722518693
2653,981,1.0000119875491085
2654,1026,1.0000114114273564
2655,734,1.0000120029285082
2656,1541,1.0000119902792344
2657,1647,1.000011788805003
2658,982,1.0000122954616306
2659,1102,1.000011764828121
2660,718,1.0000122307831927
2661,1678,1.000011752705296
2662,1103,1.000011711618396
2663,1160,1.0000118355206786
2664,806,1.0000122001226863
2665,1877,1.000011801708221
2666,1117,1.0000116713168248
2667,985,1.000011689720818
2668,1565,1.0000116487118493
2669,1563,1.00001166604853
2670,1096,1.0000118857822309
2671,1106,1.0000127143100292
2672,745,1.0000117960106365
2673,1105,1.0000115974873076
2674,1098,1.0000120887150485
2675,1022,1.000011704076046
2676,1930,1.0000120525586305
2677,1955,1.0000125460717246
2678,1512,1.0000120275330946
2679,1657,1.0000119937547862
2680,1019,1.00001183998638
2681,738,1.0000117399119959
2682,1133,1.0000117214722255
2683,1040,1.0000116901673644
2684,1109,1.000011704208434
2685,1648,1.0000122790380457
2686,1660,1.0000111184023663
2687,1659,1.0000115866037422
2688,1661,1.0000116863035342
2689,1173,1.0000116006086897
2690,1949,1.0000116425799297
2691,1022,1.000011873991056
2692,1115,1.000011431217921
2693,1040,1.0000115255473645
2694,1910,1.0000118361617136
2695,1131,1.0000116875891543
2696,1567,1.0000116391063258
2697,1654,1.0000113813118425
2698,1138,1.0000118213216704
2699,1026,1.0000113881530712
2700,991,1.0000116309098268
2701,1141,1.0000116196203122
2702,1117,1.000011331939605
2703,1658,1.0000113210893384
2704,1571,1.000011497579509
2705,1907,1.000012165043248
2706,1049,1.0000117085029796
2707,1055,1.0000123309493159
2708,755,1.0000114542647338
2709,1037,1.0000116757909538
2710,992,1.0000120137119126
2711,1036,1.0000116369922982
2712,1661,1.000011640329372
2713,802,1.0000114124982564
2714,1911,1.000011400589544
2715,1657,1.000012238030707
2716,1910,1.0000116325233623
2717,1061,1.0000115847475646
2718,1004,1.0000116899891187
2719,1198,1.0000121877147912
2720,1894,1.0000115535423169
2721,1127,1.0000111717591798
2722,1055,1.0000115372035876
2723,1040,1.0000112555117964
2724,1718,1.00001158765902
2725,1057,1.0000113665409134
2726,1973,1.0000114932861452
2727,1600,1.000011113101382
2728,754,1.0000109216601827
2729,1143,1.0000112490832616
2730,752,1.0000117204486516
2731,1976,1.0000114358912298
2732,1686,1.0000117487840623
2733,1978,1.0000112384823268
2734,1001,1.0000112916344632
2735,767,1.0000121066825787
2736,1154,1.0000114764396943
2737,1590,1.0000118510986558
2738,1069,1.0000113666587958
2739,1147,1.0000112495087958
2740,1063,1.0000112274458193
2741,1062,1.000011218077673
2742,1910,1.0000115096010997
2743,1929,1.0000111265676477
2744,1159,1.0000111958688533
2745,1736,1.0000111739324862
2746,1703,1.0000111178403726
2747,2105,1.000011969308871
2748,1910,1.000011499630869
2749,1732,1.0000111323294032
2750,766,1.0000115259271003
2751,1165,1.0000119895021256
2752,1163,1.000011138849297
2753,1018,1.0000110377566211
2754,1702,1.0000115718564508
2755,1599,1.0000112392425626
2756,1747,1.0000111082588758
2757,1142,1.0000108535793857
2758,1164,1.0000113646020707
2759,1053,1.0000109911775696
2760,1066,1.0000113398557446
2761,1596,1.000011044891677
2762,1015,1.0000110180414823
2763,1684,1.0000111605920095
2764,1015,1.000011025160838
2765,1707,1.0000109294427475
2766,1714,1.000011276756479
2767,818,1.0000109102589367
2768,2003,1.0000109292651753
2769,1711,1.000011115244041
2770,748,1.0000112424070053
2771,1163,1.000010958418416
2772,1171,1.000010948089501
2773,1072,1.000010854098669
2774,1750,1.0000111480944018
2775,1171,1.0000109179400476
2776,1611,1.0000109069081369
2777,1717,1.000010817965036
2778,1174,1.000011180686254
2779,1173,1.0000115830966827
2780,1061,1.00001100053179
2781,1078,1.0000108736000768
2782,1152,1.000011060068459
2783,823,1.0000115787391486
2784,1151,1.0000108458924881
2785,843,1.000011393834765
2786,1177,1.0000108267966148
2787,1156,1.000011477341988
2788,1030,1.000011002885565
2789,1172,1.0000107972532555
2790,1156,1.0000109845029346
2791,1926,1.0000115982415438
2792,1173,1.0000107656027815
2793,1153,1.0000107554979274
2794,1977,1.0000106936678366
2795,1734,1.0000115900955489
2796,1733,1.0000107303626369
2797,1172,1.0000107217079328
2798,1072,1.00001106846127
2799,1571,1.0000108174862221
2800,1714,1.0000111439247135
2801,1065,1.0000106803715116
2802,1174,1.0000108812045527
2803,2168,1.0000114229592914
2804,1731,1.000010683947163
2805,1031,1.0000106516722245
2806,1224,1.0000108467616848
2807,1977,1.0000105705087687
2808,1037,1.0000106450287254
2809,1778,1.0000106183159512
2810,1177,1.0000105772294954
2811,1630,1.0000105980947174
2812,2026,1.0000110015286294
2813,1040,1.0000105797418894
2814,1166,1.0000107690385436
2815,1041,1.0000105592595496
2816,1626,1.0000109926545988
2817,610,1.0000108773743823
2818,1958,1.0000108887140968
2819,1157,1.0000111901450799
2820,1787,1.0000114047946185
2821,1741,1.000010702853452
2822,1984,1.000010902089284
2823,1090,1.000011305551082
2824,1043,1.0000105041020124
2825,1639,1.0000106165716618
2826,1073,1.0000104901677607
2827,1660,1.0000104800310436
2828,1075,1.0000104703292474
2829,1168,1.0000110842397922
2830,1021,1.000010567966869
2831,2049,1.0000106236521784
2832,1810,1.000010846996759
2833,1082,1.0000103690126914
2834,1598,1.0000106176192771
2835,2054,1.0000113131098378
2836,1085,1.0000112117212723
2837,793,1.000010555495106
2838,1754,1.0000100490270112
2839,1647,1.0000103699489096
2840,1674,1.0000105401875055
2841,1079,1.0000105428047055
2842,1088,1.0000106785162015
2843,1741,1.0000103429922036
2844,1190,1.0000107365421278
2845,1793,1.0000103132337324
2846,868,1.0000106407601757
2847,1670,1.0000102786949068
2848,1983,1.000010913563025
2849,1766,1.00001028945804
2850,1766,1.0000106148800714
2851,1102,1.0000102619163327
2852,1747,1.0000102369113015
2853,1195,1.0000102275156113
2854,1764,1.0000099187431664
2855,1764,1.0000103504856528
2856,1090,1.0000099013898243
2857,1090,1.0000103333612296
2858,1764,1.0000098824336898
2859,1751,1.000010375839573
2860,1174,1.0000103931473097
2861,1755,1.0000101826286591
2862,1757,1.0000102907249755
2863,1993,1.000010950674958
2864,1110,1.0000098323976074
2865,1183,1.0000107562635987
2866,1769,1.0000103137894623
2867,1807,1.0000101323255766
2868,2074,1.0000105566485287
2869,1657,1.0000103081882483
2870,1186,1.0000104607723737
2871,1099,1.0000102675063705
2872,1781,1.0000102574486358
2873,775,1.000010816762792
2874,1097,1.0000100990075476
2875,2072,1.0000102306696392
2876,1687,1.000010060523304
2877,1189,1.000010051382485
2878,1115,1.0000102080197555
2879,1822,1.0000100630687114
2880,1786,1.0000103587156421
2881,2042,1.0000107815593613
2882,1117,1.0000101715039258
2883,1117,1.000010001986612
2884,794,1.0000105848050487
2885,1056,1.0000102657478973
2886,1675,1.0000107767039206
2887,1785,1.0000099854581435
2888,1258,1.000010311026964
2889,1067,1.0000099780810965
2890,2083,1.0000101021953576
2891,1793,1.000009969562934
2892,1118,1.0000105417769571
2893,1186,1.0000100580186677
2894,1070,1.0000103378553848
2895,781,1.0000106293963569
2896,2099,1.0000107624130947
2897,1120,1.0000098859771833
2898,1826,1.0000102874561367
2899,1827,1.0000098924416136
2900,1101,1.0000101442452844
2901,2099,1.0000100467003012
2902,1214,1.0000102642647215
2903,1102,1.0000108410683604
2904,1625,1.0000106864594234
2905,1203,1.000010440197587
2906,1796,1.0000095200732981
2907,2104,1.0000099945970222
2908,1205,1.0000098234588883
2909,1106,1.000009817646463
2910,2128,1.000010276689973
2911,1267,1.000010620536653
2912,2098,1.0000102580886392
2913,1798,1.0000097832390757
2914,1691,1.0000097756027928
2915,1116,1.000010013149454
2916,1078,1.0000101438230744
2917,1711,1.000010569597137
2918,1110,1.0000101622594602
2919,1223,1.0000097356810955
2920,807,1.0000098866566445
2921,1109,1.00000997137201
2922,1640,1.0000101025439099
2923,1130,1.0000097018312235
2924,1199,1.0000105045874437
2925,2108,1.0000098430608249
2926,2110,1.0000099310275692
2927,1717,1.0000096709773674
2928,2122,1.0000102470975798
2929,1082,1.0000096780178422
2930,1716,1.0000100603656468
2931,2078,1.0000103281735042
2932,786,1.0000101283484204
2933,2074,1.0000102938763484
2934,854,1.0000099672867195
2935,888,1.000010340553385
2936,2266,1.0000101640035464
2937,859,1.0000103929780528
2938,1878,1.0000100026598038
2939,1139,1.0000098173711767
2940,1079,1.000009820171229
2941,1118,1.0000095895123977
2942,1088,1.0000099731008798
2943,1735,1.00001022806857
2944,2150,1.0000100225111845
2945,1089,1.000009706906244
2946,1234,1.000009910739917
2947,1819,1.000009751439968
2948,1730,1.0000099209972704
2949,1727,1.0000095261467965
2950,1236,1.0000097462042274
2951,2092,1.0000101562164718
2952,2278,1.000010036909599
2953,1130,1.000009493208009
2954,2090,1.0000097165696895
2955,1129,1.00000963617097
2956,2090,1.0000096991524698
2957,1735,1.000009463403131
2958,1298,1.0000098397771968
2959,1834,1.000009602616088
2960,874,1.0000096665798848
2961,2143,1.0000095871469905
2962,1126,1.0000098408073264
2963,820,1.0000095697331417
2964,2098,1.0000098724760247
2965,828,1.0000101795132341
2966,1877,1.0000095492315035
2967,1147,1.0000095404473774
2968,1090,1.0000100247440789
2969,1096,1.0000101739430896
2970,1244,1.0000097284249216
2971,1880,1.0000095632241213
2972,1819,1.0000095585237838
2973,878,1.000010104415689
2974,1234,1.0000097171355982
2975,1094,1.000010132108456
2976,1130,1.0000097042125076
2977,2147,1.0000094617037982
2978,1246,1.000009688449053
2979,884,1.000010136604753
2980,1091,1.0000095247606857
2981,1139,1.0000094391444594
2982,1886,1.0000098804999606
2983,2101,1.0000094235803332
2984,1154,1.000009507071356
2985,1096,1.0000094833967652
2986,1843,1.000009399666051
2987,2104,1.0000093915668604
2988,2114,1.0000096853424407
2989,1238,1.0000092467866597
2990,1159,1.000009425089245
2991,2114,1.0000098661845744
2992,1730,1.0000095761559673
2993,2108,1.0000093461951498
2994,1156,1.0000095609628397
2995,1919,1.000009538081192
2996,1147,1.000009408113771
2997,1168,1.0000099424964344
2998,1145,1.0000093096989264
2999,1851,1.0000093843985227
3000,1741,1.0000093755732733
3001,1861,1.0000093394464566
3002,2196,1.0000096061760688
3003,2173,1.000009294289109
3004,1269,1.000009343188814
3005,1086,1.00000988486725
3006,2114,1.0000095292016726
3007,1897,1.0000099094067558
3008,1841,1.000009315464238
3009,1162,1.0000098850809043
3010,1164,1.0000094684046816
3011,1844,1.00000929207895
3012,1858,1.000009602279541
3013,915,1.0000096914485237
3014,1104,1.0000094816125311
3015,683,1.0000098930908041
3016,1263,1.0000092542671566
3017,2139,1.0000098237856658
3018,1268,1.0000094801279702
3019,1911,1.0000092377648375
3020,1911,1.0000092291341762
3021,1276,1.0000092145580315
3022,2130,1.00000941668202
3023,1265,1.000009742408809
3024,1118,1.0000094003158402
3025,1869,1.000009314466449
3026,1320,1.0000093575094913
3027,1871,1.0000092979769093
3028,834,1.0000094047985735
3029,817,1.0000097884086594
3030,1786,1.000009304153544
3031,925,1.0000096980116586
3032,2346,1.0000094739601257
3033,920,1.0000097271037331
3034,1880,1.0000092980438968
3035,1788,1.0000096491268653
3036,1910,1.0000092818922308
3037,2139,1.000009049427622
3038,1177,1.0000090696935244
3039,1763,1.0000090879367391
3040,1866,1.0000092302921857
3041,1099,1.0000096318261853
3042,1256,1.0000092969740986
3043,1320,1.000009617401662
3044,1929,1.0000090697097577
3045,1322,1.0000095732087908
3046,890,1.0000092803387095
3047,1258,1.0000096465277966
3048,1894,1.0000094373057713
3049,1277,1.000009024805734
3050,843,1.0000091242879943
3051,1159,1.0000090087893607
3052,1289,1.0000096152436246
